time,tavg,tmin,tmax,prcp
1996-12-03,25.1,20.1,30.3,0.0
1996-12-04,26.8,22.4,31.2,0.0
1996-12-05,26.8,22.8,31.4,0.0
1996-12-06,25.1,22.0,28.0,1.5
1996-12-07,27.3,21.2,30.2,35.8
1996-12-08,24.4,22.4,25.1,55.4
1996-12-09,24.9,22.6,27.1,0.0
1996-12-10,24.5,22.8,27.6,4.3
1996-12-11,25.9,23.0,28.6,56.6
1996-12-12,23.6,22.3,26.0,30.2
1996-12-13,24.4,21.6,26.2,53.6
1996-12-14,24.3,22.6,25.65,59.2
1996-12-15,24.0,22.5,25.1,51.1
1996-12-16,25.4,22.75,27.05,25.4
1996-12-17,25.8,23.0,29.0,0.3
1996-12-18,24.7,22.3,28.4,0.3
1996-12-19,24.9,20.8,28.4,0.0
1996-12-20,25.3,21.4,28.4,0.0
1996-12-21,23.4,20.1,28.4,0.0
1996-12-22,24.5,20.066666666666663,28.8,0.0
1996-12-23,23.4,20.03333333333333,28.2,0.0
1996-12-24,23.7,20.0,28.0,0.0
1996-12-25,23.1,18.2,28.4,0.0
1996-12-26,24.6,19.9,27.8,0.0
1996-12-27,24.9,21.6,29.4,0.0
1996-12-28,24.9,20.9,29.15,0.0
1996-12-29,24.8,20.6,28.9,0.0
1996-12-30,24.7,20.9,28.3,0.0
1996-12-31,24.4,19.5,28.4,0.0
1997-01-01,24.1,19.0,28.2,0.0
1997-01-02,24.2,19.166666666666664,29.1,0.0
1997-01-03,23.6,19.33333333333333,29.0,0.0
1997-01-04,24.0,19.5,28.73333333333333,0.0
1997-01-05,24.3,19.8,28.46666666666666,0.0
1997-01-06,23.7,19.0,28.2,0.0
1997-01-07,23.7,19.9,27.6,0.0
1997-01-08,23.8,22.2,26.6,11.7
1997-01-09,25.3,21.4,28.2,3.3
1997-01-10,23.1,21.1,25.6,4.6
1997-01-11,24.8,21.5,28.6,1.8
1997-01-12,25.4,21.9,28.8,0.0
1997-01-13,26.1,21.85,29.0,0.0
1997-01-14,24.7,21.8,29.2,0.0
1997-01-15,24.1,21.4,29.6,0.0
1997-01-16,24.4,20.9,29.2,0.0
1997-01-17,25.2,21.8,29.2,0.0
1997-01-18,25.3,21.33333333333333,29.0,0.0
1997-01-19,24.2,20.866666666666664,28.8,0.0
1997-01-20,24.8,20.4,30.4,0.0
1997-01-21,26.3,21.8,32.1,0.0
1997-01-22,24.8,20.666666666666664,30.3,0.0
1997-01-23,24.4,19.53333333333333,29.7,0.0
1997-01-24,23.8,18.4,29.1,0.0
1997-01-25,24.6,20.6,29.3,0.0
1997-01-26,24.0,20.0,29.4,0.0
1997-01-27,24.4,19.9,29.3,0.0
1997-01-28,25.2,19.8,29.2,0.0
1997-01-29,24.0,19.4,28.8,0.0
1997-01-30,23.4,18.5,28.4,0.0
1997-01-31,22.5,18.7,29.2,0.0
1997-02-01,23.4,18.9,30.3,0.0
1997-02-02,24.4,18.7,31.2,0.0
1997-02-03,24.3,20.05,31.7,0.0
1997-02-04,26.7,21.4,31.4,0.0
1997-02-05,25.4,21.375,30.9,0.0
1997-02-06,25.6,21.35,32.1,0.0
1997-02-07,25.1,21.325000000000003,32.2,0.0
1997-02-08,25.4,21.3,31.4,0.0
1997-02-09,25.4,21.3,32.0,0.0
1997-02-10,25.8,21.5,30.9,0.0
1997-02-11,26.2,21.9,30.85,0.0
1997-02-12,26.3,21.8,30.8,0.0
1997-02-13,24.8,20.9,31.1,0.0
1997-02-14,25.9,20.0,31.7,0.0
1997-02-15,24.2,19.5,31.4,0.0
1997-02-16,24.7,17.6,31.1,0.0
1997-02-17,25.3,17.5,31.1,0.0
1997-02-18,24.3,19.3,32.0,0.0
1997-02-19,25.7,20.7,31.7,0.0
1997-02-20,27.1,22.8,33.3,0.0
1997-02-21,26.9,22.73333333333333,32.8,0.0
1997-02-22,27.1,22.666666666666664,32.9,0.0
1997-02-23,26.1,22.6,31.8,0.0
1997-02-24,26.7,21.966666666666665,31.8,0.0
1997-02-25,26.4,21.33333333333333,31.7,0.0
1997-02-26,25.2,20.7,32.3,0.0
1997-02-27,25.8,20.9,32.7,0.0
1997-02-28,25.9,20.3,32.4,0.0
1997-03-01,25.8,20.4,32.0,0.0
1997-03-02,26.4,20.65,32.3,0.0
1997-03-03,26.4,20.9,32.5,0.0
1997-03-04,25.4,20.9,33.5,0.0
1997-03-05,25.1,20.866666666666667,32.5,0.0
1997-03-06,25.9,20.83333333333333,32.599999999999994,0.0
1997-03-07,26.2,20.8,32.7,0.0
1997-03-08,27.2,21.2,32.8,0.0
1997-03-09,27.6,21.133333333333333,33.9,0.0
1997-03-10,27.7,21.066666666666663,33.9,0.0
1997-03-11,29.3,21.0,35.0,0.0
1997-03-12,28.1,22.8,36.1,0.0
1997-03-13,27.8,23.9,36.3,0.0
1997-03-14,29.1,25.0,35.8,0.0
1997-03-15,29.3,25.3,36.4,0.0
1997-03-16,29.6,25.2,36.6,0.0
1997-03-17,29.0,24.9,37.0,0.0
1997-03-18,28.9,25.4,36.1,0.0
1997-03-19,28.8,25.0,36.45,0.0
1997-03-20,28.7,24.8,36.8,0.0
1997-03-21,29.4,25.450000000000003,37.3,0.0
1997-03-22,30.7,26.1,38.0,0.0
1997-03-23,29.8,25.33333333333333,36.1,0.0
1997-03-24,28.9,24.566666666666663,34.0,0.0
1997-03-25,28.3,23.8,33.8,0.0
1997-03-26,27.9,23.9,32.6,0.0
1997-03-27,28.3,24.3,32.900000000000006,0.0
1997-03-28,28.7,24.7,33.2,0.0
1997-03-29,28.7,24.4,33.9,0.0
1997-03-30,28.6,25.2,34.2,0.0
1997-03-31,29.6,25.63333333333333,35.7,0.0
1997-04-01,29.7,26.066666666666663,34.6,0.0
1997-04-02,29.4,26.5,33.7,0.0
1997-04-03,29.3,25.65,34.2,2.55
1997-04-04,28.3,24.8,33.2,5.1
1997-04-05,28.4,25.0,33.9,0.0
1997-04-06,27.0,24.55,32.3,1.0
1997-04-07,28.7,24.1,34.4,0.3
1997-04-08,28.9,24.55,34.7,0.0
1997-04-09,30.4,25.0,35.400000000000006,0.0
1997-04-10,30.9,26.5,36.1,0.0
1997-04-11,30.2,26.9,35.7,0.0
1997-04-12,30.3,21.0,36.9,14.0
1997-04-13,31.3,27.1,37.3,0.0
1997-04-14,30.8,27.03333333333333,36.4,0.0
1997-04-15,30.3,26.96666666666666,37.6,0.0
1997-04-16,29.8,26.9,35.3,0.0
1997-04-17,29.4,26.0,35.5,0.0
1997-04-18,29.7,25.4,34.7,0.0
1997-04-19,29.1,25.5,34.7,0.0
1997-04-20,29.6,24.9,34.25,0.0
1997-04-21,29.1,24.3,33.8,0.0
1997-04-22,28.9,24.0,34.2,0.0
1997-04-23,29.2,24.9,34.2,0.0
1997-04-24,29.7,24.4,35.3,0.0
1997-04-25,30.3,25.0,34.7,0.0
1997-04-26,30.4,25.0,34.75,0.0
1997-04-27,30.2,25.5,34.8,0.0
1997-04-28,29.3,25.1,34.2,0.0
1997-04-29,30.3,26.0,35.2,0.0
1997-04-30,29.8,26.4,35.8,0.0
1997-05-01,29.1,26.2,34.9,0.0
1997-05-02,29.5,26.0,35.1,0.0
1997-05-03,29.4,25.8,34.8,0.0
1997-05-04,30.3,25.5,36.4,0.0
1997-05-05,29.9,25.6,36.3,0.0
1997-05-06,28.9,25.7,34.2,0.0
1997-05-07,29.8,27.0,34.3,0.0
1997-05-08,29.3,27.0,35.2,0.0
1997-05-09,29.6,26.4,36.1,0.0
1997-05-10,31.3,27.0,37.5,0.0
1997-05-11,30.6,27.9,37.0,0.0
1997-05-12,30.8,27.8,37.5,0.0
1997-05-13,30.8,27.53333333333333,36.3,0.0
1997-05-14,30.5,27.266666666666666,36.0,0.0
1997-05-15,30.9,27.0,37.5,0.0
1997-05-16,30.1,26.0,37.2,0.0
1997-05-17,32.4,26.6,41.1,0.0
1997-05-18,33.8,28.4,43.0,0.0
1997-05-19,33.9,28.5,43.3,0.0
1997-05-20,34.2,28.6,42.4,0.0
1997-05-21,32.4,28.2,41.3,0.0
1997-05-22,32.5,27.9,41.3,0.0
1997-05-23,33.2,28.5,42.0,0.0
1997-05-24,33.8,28.4,42.7,0.0
1997-05-25,32.9,28.2,39.9,0.0
1997-05-26,31.6,26.7,37.9,0.0
1997-05-27,32.3,27.5,39.6,0.0
1997-05-28,33.2,28.0,41.6,0.0
1997-05-29,34.3,28.5,43.2,0.0
1997-05-30,32.1,28.2,42.0,0.0
1997-05-31,33.7,27.9,41.0,0.0
1997-06-01,32.9,29.0,42.8,0.0
1997-06-02,32.4,28.8,39.6,0.0
1997-06-03,32.5,28.9,41.0,0.0
1997-06-04,32.8,29.0,39.6,0.0
1997-06-05,32.6,28.55,40.0,0.0
1997-06-06,31.2,28.1,39.4,0.0
1997-06-07,32.7,27.6,39.1,0.0
1997-06-08,32.3,27.1,39.8,0.0
1997-06-09,31.4,27.9,38.1,0.0
1997-06-10,30.3,27.125,38.1,0.0
1997-06-11,30.8,26.35,37.9,0.25
1997-06-12,30.7,25.575000000000003,37.8,0.5
1997-06-13,28.2,24.8,34.0,5.1
1997-06-14,29.9,24.6,36.4,0.5
1997-06-15,30.8,26.4,36.8,0.0
1997-06-16,32.1,26.8,39.6,0.0
1997-06-17,33.4,26.2,39.9,0.0
1997-06-18,33.2,25.6,38.9,1.5
1997-06-19,30.9,25.0,37.9,3.0
1997-06-20,31.9,24.1,39.0,0.0
1997-06-21,30.2,23.2,33.3,38.1
1997-06-22,32.6,23.966666666666665,38.6,0.0
1997-06-23,28.5,24.73333333333333,33.0,0.0
1997-06-24,30.4,25.5,37.2,0.0
1997-06-25,32.2,26.8,37.4,0.0
1997-06-26,32.8,27.35,38.2,0.8
1997-06-27,32.4,27.9,35.9,0.0
1997-06-28,33.7,28.45,36.9,0.0
1997-06-29,33.0,29.0,37.9,0.0
1997-06-30,32.7,28.3,38.3,0.0
1997-07-01,32.1,28.1,38.15,0.0
1997-07-02,33.2,27.9,38.0,0.0
1997-07-03,32.3,27.7,38.05,0.0
1997-07-04,32.1,27.5,38.1,0.0
1997-07-05,30.2,25.95,36.6,0.0
1997-07-06,30.6,24.4,35.3,0.0
1997-07-07,30.3,24.7,34.0,0.0
1997-07-08,29.0,25.0,33.4,0.3
1997-07-09,30.2,24.95,37.9,0.5
1997-07-10,31.9,24.9,37.0,2.0
1997-07-11,30.4,24.95,37.6,0.0
1997-07-12,32.3,25.0,37.4,6.1
1997-07-13,30.8,27.4,36.0,0.0
1997-07-14,32.1,27.25,39.2,2.0
1997-07-15,31.6,27.1,38.0,0.0
1997-07-16,31.6,26.950000000000003,39.4,0.5
1997-07-17,32.0,26.8,39.3,2.0
1997-07-18,31.1,26.15,37.8,0.0
1997-07-19,30.1,25.5,37.8,0.8
1997-07-20,31.0,27.6,35.9,0.0
1997-07-21,31.4,27.4,37.9,0.0
1997-07-22,31.2,27.2,38.7,0.0
1997-07-23,30.4,25.8,37.9,0.5
1997-07-24,29.4,24.4,34.2,7.9
1997-07-25,31.2,24.6,35.6,0.0
1997-07-26,31.2,24.8,37.0,3.05
1997-07-27,30.9,25.0,36.1,6.1
1997-07-28,30.9,26.0,36.3,0.0
1997-07-29,31.3,27.0,36.5,0.0
1997-07-30,31.2,28.0,36.6,0.0
1997-07-31,31.7,28.0,37.7,0.0
1997-08-01,32.1,28.0,37.7,0.0
1997-08-02,33.8,27.3,38.05,0.0
1997-08-03,31.4,28.0,38.4,0.0
1997-08-04,32.7,28.4,38.9,0.0
1997-08-05,32.9,27.8,37.0,0.0
1997-08-06,31.6,26.5,38.2,3.05
1997-08-07,31.0,25.2,36.8,6.1
1997-08-08,27.8,23.9,35.4,17.0
1997-08-09,29.3,25.1,34.55,0.8
1997-08-10,29.7,25.8,33.7,0.5
1997-08-11,30.0,25.1,33.1,0.0
1997-08-12,27.9,24.4,32.5,3.0
1997-08-13,27.5,24.4,34.3,3.0
1997-08-14,30.4,25.4,34.0,7.1
1997-08-15,29.1,24.7,35.1,0.0
1997-08-16,28.7,24.0,34.0,3.0
1997-08-17,28.8,24.9,35.2,0.5
1997-08-18,31.1,24.0,36.4,10.9
1997-08-19,31.9,27.2,37.4,0.0
1997-08-20,31.3,27.6,37.1,1.0
1997-08-21,31.6,27.5,36.5,0.0
1997-08-22,31.1,26.4,35.4,0.0
1997-08-23,33.3,25.6,37.2,0.0
1997-08-24,32.8,26.25,39.0,0.0
1997-08-25,33.6,26.9,38.7,0.0
1997-08-26,30.1,25.666666666666664,38.3,0.0
1997-08-27,31.1,24.43333333333333,36.9,0.0
1997-08-28,29.8,23.2,35.5,0.0
1997-08-29,31.0,25.05,36.1,0.0
1997-08-30,30.8,26.9,37.1,0.5
1997-08-31,30.4,26.0,36.5,1.0
1997-09-01,30.8,25.1,36.2,8.9
1997-09-02,30.4,26.1,37.2,0.0
1997-09-03,29.9,26.2,35.6,0.0
1997-09-04,30.3,26.0,35.4,0.0
1997-09-05,29.6,25.8,35.5,0.0
1997-09-06,29.8,25.0,35.0,0.0
1997-09-07,29.6,24.2,35.0,2.0
1997-09-08,27.6,25.0,32.8,1.0
1997-09-09,28.0,26.0,31.4,0.3
1997-09-10,30.3,26.4,33.15,0.0
1997-09-11,29.2,25.5,34.9,0.5
1997-09-12,29.7,26.0,34.1,0.0
1997-09-13,29.2,25.4,33.5,3.0
1997-09-14,26.5,22.0,32.1,13.0
1997-09-15,28.8,22.666666666666664,34.7,0.0
1997-09-16,29.6,23.33333333333333,35.5,0.0
1997-09-17,29.1,24.0,34.1,20.1
1997-09-18,29.9,24.0,35.4,7.1
1997-09-19,30.1,23.6,36.0,5.1
1997-09-20,29.0,23.7,35.7,0.0
1997-09-21,28.0,23.8,31.6,2.05
1997-09-22,26.9,23.9,30.1,4.1
1997-09-23,28.6,25.0,33.0,4.1
1997-09-24,29.6,24.5,34.2,2.0
1997-09-25,31.1,27.1,35.4,0.0
1997-09-26,29.1,26.55,34.8,3.0
1997-09-27,29.9,26.0,35.0,0.0
1997-09-28,29.7,25.525,35.4,0.0
1997-09-29,28.4,25.05,34.6,0.0999999999999999
1997-09-30,29.3,24.575000000000003,35.3,0.1999999999999999
1997-10-01,27.6,24.1,34.4,0.3
1997-10-02,27.9,25.0,34.1,15.0
1997-10-03,28.1,24.3,34.3,10.9
1997-10-04,27.5,23.9,32.8,0.0
1997-10-05,27.8,24.0,33.5,0.0
1997-10-06,27.8,24.0,33.2,0.0
1997-10-07,28.9,24.166666666666664,33.3,0.0
1997-10-08,28.4,24.33333333333333,33.2,0.0
1997-10-09,29.1,24.5,33.1,0.0
1997-10-10,28.9,24.0,33.6,0.0
1997-10-11,28.8,24.4,33.1,0.0
1997-10-12,28.8,25.0,34.0,0.0
1997-10-13,28.2,25.2,33.5,0.0
1997-10-14,29.5,25.2,34.0,0.0
1997-10-15,30.2,26.0,33.4,0.0
1997-10-16,28.8,25.45,33.5,0.0
1997-10-17,27.1,24.9,31.9,4.1
1997-10-18,28.0,24.0,32.2,41.9
1997-10-19,28.9,25.0,32.5,0.0
1997-10-20,28.3,25.3,32.5,4.1
1997-10-21,25.4,24.05,29.4,0.0
1997-10-22,27.3,22.8,31.5,49.0
1997-10-23,27.8,24.0,32.1,0.0
1997-10-24,27.7,25.2,31.8,0.0
1997-10-25,27.6,25.2,32.2,5.1
1997-10-26,26.4,23.9,32.3,1.0
1997-10-27,26.6,22.6,31.6,38.1
1997-10-28,26.9,24.1,30.4,7.9
1997-10-29,26.0,23.73333333333333,29.3,0.0
1997-10-30,25.1,23.366666666666667,27.1,3.55
1997-10-31,26.1,23.0,30.0,7.1
1997-11-01,26.3,24.0,30.5,0.0
1997-11-02,25.4,23.8,28.8,22.5
1997-11-03,24.2,23.6,25.2,45.0
1997-11-04,24.7,23.4,26.5,42.9
1997-11-05,25.8,23.4,29.7,22.1
1997-11-06,25.2,23.45,27.4,0.0
1997-11-07,24.7,23.5,25.9,180.1
1997-11-08,25.5,22.9,27.1,54.1
1997-11-09,26.8,24.0,31.3,0.0
1997-11-10,27.4,24.3,30.8,0.0
1997-11-11,26.9,24.8,30.9,0.0
1997-11-12,27.7,24.3,31.4,0.0
1997-11-13,27.0,23.8,31.1,0.0
1997-11-14,26.4,23.8,31.4,19.55
1997-11-15,25.4,23.5,27.5,39.1
1997-11-16,25.0,22.8,26.8,39.9
1997-11-17,24.1,22.1,26.5,54.1
1997-11-18,25.8,23.0,29.6,46.0
1997-11-19,25.2,23.0,27.1,67.1
1997-11-20,26.3,23.9,31.0,0.8
1997-11-21,26.7,24.3,30.6,2.0
1997-11-22,27.5,24.9,30.4,4.1
1997-11-23,25.9,24.15,29.5,0.0
1997-11-24,26.4,23.4,29.9,35.1
1997-11-25,26.1,22.9,30.1,16.0
1997-11-26,26.3,24.4,29.9,0.5
1997-11-27,24.9,23.0,29.85,115.1
1997-11-28,25.7,23.4,29.8,23.9
1997-11-29,27.4,24.5,30.15,2.0
1997-11-30,27.3,24.0,30.5,0.0
1997-12-01,27.2,23.5,31.0,0.0
1997-12-02,26.9,24.0,32.6,0.0
1997-12-03,27.5,23.7,31.700000000000003,0.0
1997-12-04,26.1,23.65,30.8,12.45
1997-12-05,24.4,23.6,27.8,24.9
1997-12-06,23.5,23.200000000000003,25.0,0.0
1997-12-07,25.4,22.8,28.3,95.0
1997-12-08,24.6,23.0,25.8,49.0
1997-12-09,26.2,24.0,30.5,73.9
1997-12-10,26.9,23.2,31.3,6.1
1997-12-11,26.3,24.4,29.0,0.5
1997-12-12,27.3,23.4,30.7,3.0
1997-12-13,26.8,24.2,31.4,3.0
1997-12-14,27.8,25.0,30.9,4.1
1997-12-15,27.8,24.5,31.0,0.0
1997-12-16,26.9,25.0,30.566666666666663,3.0
1997-12-17,27.0,24.2,30.13333333333333,0.0
1997-12-18,25.7,24.0,29.7,54.1
1997-12-19,26.0,24.2,29.9,3.0
1997-12-20,26.8,23.7,30.099999999999994,32.0
1997-12-21,27.4,24.0,30.3,0.0
1997-12-22,26.9,23.7,30.5,2.0
1997-12-23,27.0,23.6,31.0,0.0
1997-12-24,26.6,22.6,31.2,0.0
1997-12-25,27.1,22.5,31.6,0.0
1997-12-26,26.1,22.4,30.6,0.0
1997-12-27,27.0,22.4,30.2,0.0
1997-12-28,25.6,22.2,30.0,0.0
1997-12-29,26.1,22.0,30.4,0.0
1997-12-30,25.6,21.95,30.5,0.0
1997-12-31,25.4,21.9,30.1,0.0
1998-01-01,26.4,22.2,30.25,0.0
1998-01-02,26.3,22.5,30.4,0.0
1998-01-03,26.3,22.4,30.3,0.0
1998-01-04,25.9,22.6,30.1,0.0
1998-01-05,26.5,22.8,29.8,0.0
1998-01-06,25.9,21.8,30.0,0.0
1998-01-07,25.5,20.8,30.2,0.0
1998-01-08,24.7,21.1,30.03333333333333,0.0
1998-01-09,25.4,20.7,29.866666666666664,0.0
1998-01-10,25.3,21.2,29.7,0.0
1998-01-11,25.6,21.0,30.0,0.0
1998-01-12,24.6,20.6,29.85,0.0
1998-01-13,24.9,20.5,29.7,0.0
1998-01-14,25.4,20.4,31.4,0.0
1998-01-15,26.3,21.4,32.4,0.0
1998-01-16,25.7,21.2,31.5,0.0
1998-01-17,26.6,21.0,31.55,0.0
1998-01-18,25.9,20.5,31.6,0.0
1998-01-19,26.8,22.2,31.25,0.0
1998-01-20,26.7,22.8,30.9,0.0
1998-01-21,27.4,23.4,31.9,0.0
1998-01-22,27.4,23.4,32.9,0.0
1998-01-23,27.8,24.2,32.0,0.0
1998-01-24,28.2,23.6,32.3,0.0
1998-01-25,27.1,23.4,32.0,0.0
1998-01-26,27.4,22.4,32.0,0.0
1998-01-27,26.4,22.5,31.0,0.0
1998-01-28,27.4,22.9,31.9,0.0
1998-01-29,27.4,22.9,34.8,0.0
1998-01-30,27.8,24.2,33.45,0.0
1998-01-31,27.5,23.7,32.1,0.0
1998-02-01,27.3,23.2,32.2,0.0
1998-02-02,26.1,22.7,31.9,0.0
1998-02-03,26.5,22.2,31.6,0.0
1998-02-04,26.7,21.75,32.1,0.0
1998-02-05,26.8,21.3,32.0,0.0
1998-02-06,26.5,20.9,31.8,0.0
1998-02-07,26.2,22.8,32.7,0.0
1998-02-08,26.9,22.6,32.0,0.0
1998-02-09,27.6,23.6,31.53333333333333,0.0
1998-02-10,27.8,25.0,31.066666666666663,0.0
1998-02-11,26.8,23.266666666666666,30.6,0.0
1998-02-12,25.2,21.53333333333333,30.1,0.0
1998-02-13,25.7,19.8,31.4,0.0
1998-02-14,25.7,19.8,32.0,0.0
1998-02-15,25.7,20.73333333333333,32.8,0.0
1998-02-16,26.6,21.666666666666664,34.1,0.0
1998-02-17,27.3,22.6,33.6,0.0
1998-02-18,28.7,23.75,35.7,0.0
1998-02-19,28.4,24.9,35.3,0.0
1998-02-20,29.2,25.2,35.7,0.0
1998-02-21,29.9,25.5,36.0,0.0
1998-02-22,29.3,25.8,36.0,0.0
1998-02-23,28.3,24.6,32.8,0.0
1998-02-24,28.0,23.4,33.7,0.0
1998-02-25,27.4,24.0,33.6,0.0
1998-02-26,28.8,23.8,34.55,0.0
1998-02-27,28.3,24.8,35.5,0.0
1998-02-28,29.2,24.25,33.8,0.0
1998-03-01,28.7,23.7,33.4,0.0
1998-03-02,28.5,23.75,33.3,0.0
1998-03-03,27.8,23.8,33.2,0.0
1998-03-04,28.1,23.6,33.3,0.0
1998-03-05,28.6,24.0,33.45,0.0
1998-03-06,27.8,23.2,33.6,0.0
1998-03-07,28.4,24.9,35.3,0.0
1998-03-08,30.0,26.8,36.6,0.0
1998-03-09,29.7,26.3,34.4,0.0
1998-03-10,29.0,25.8,35.8,0.0
1998-03-11,30.4,24.7,35.8,0.0
1998-03-12,29.2,24.9,36.4,0.0
1998-03-13,29.1,23.9,35.1,0.0
1998-03-14,28.6,23.9,34.2,0.0
1998-03-15,28.3,23.4,33.650000000000006,0.0
1998-03-16,28.2,23.2,33.1,0.0
1998-03-17,27.8,23.7,33.0,0.0
1998-03-18,28.2,23.6,33.5,0.0
1998-03-19,29.3,24.0,33.3,0.0
1998-03-20,28.3,24.6,33.9,0.0
1998-03-21,28.7,23.6,34.5,0.0
1998-03-22,28.6,23.6,34.0,0.0
1998-03-23,28.2,23.9,35.3,0.0
1998-03-24,29.2,24.7,36.0,0.0
1998-03-25,29.6,24.566666666666663,35.9,0.0
1998-03-26,29.3,24.43333333333333,33.7,0.0
1998-03-27,29.3,24.3,33.650000000000006,0.0
1998-03-28,28.8,25.1,33.6,0.0
1998-03-29,28.9,25.0,33.766666666666666,0.0
1998-03-30,27.9,25.9,33.93333333333334,0.0
1998-03-31,29.6,26.8,34.1,0.0
1998-04-01,29.2,26.4,34.3,0.0
1998-04-02,30.1,26.0,34.5,0.0
1998-04-03,29.7,25.9,34.6,0.0
1998-04-04,29.4,25.4,33.8,0.0
1998-04-05,29.7,25.8,34.5,0.0
1998-04-06,29.7,25.866666666666667,34.8,0.0
1998-04-07,29.0,25.93333333333333,34.6,0.0
1998-04-08,29.3,26.0,35.8,0.0
1998-04-09,28.4,25.85,35.1,0.0
1998-04-10,29.6,25.7,34.4,0.0
1998-04-11,28.9,25.5,34.8,0.0
1998-04-12,29.5,25.3,35.2,0.0
1998-04-13,29.8,25.1,36.3,0.0
1998-04-14,29.7,25.7,35.6,0.0
1998-04-15,28.7,25.05,34.5,0.0
1998-04-16,28.7,24.4,34.0,0.0
1998-04-17,29.6,25.4,34.8,0.0
1998-04-18,31.3,25.8,37.7,0.0
1998-04-19,32.1,25.3,39.0,0.0
1998-04-20,31.6,26.2,38.6,0.0
1998-04-21,31.9,26.5,39.2,0.0
1998-04-22,31.4,26.5,38.2,0.0
1998-04-23,31.4,26.525,37.2,0.0
1998-04-24,32.3,26.55,36.2,0.0
1998-04-25,28.8,26.575000000000003,35.2,0.0
1998-04-26,30.8,26.6,36.8,0.0
1998-04-27,31.3,26.975,38.0,0.0
1998-04-28,31.6,27.35,38.7,0.0
1998-04-29,30.8,27.725,37.0,0.0
1998-04-30,32.5,28.1,38.6,0.0
1998-05-01,31.4,28.05,36.3,0.0
1998-05-02,30.7,28.0,36.15,0.0
1998-05-03,31.3,27.4,36.0,0.0
1998-05-04,32.7,27.1,38.2,0.0
1998-05-05,32.1,28.4,38.6,0.0
1998-05-06,32.3,28.7,37.1,0.0
1998-05-07,31.2,27.6,35.1,0.0
1998-05-08,31.2,26.6,35.6,0.0
1998-05-09,31.3,27.4,36.0,0.0
1998-05-10,30.9,27.33333333333333,37.1,0.0
1998-05-11,31.1,27.266666666666666,35.8,0.0
1998-05-12,31.1,27.2,35.8,0.0
1998-05-13,30.5,27.133333333333333,35.5,0.0
1998-05-14,31.0,27.066666666666663,35.3,0.0
1998-05-15,29.6,27.0,34.0,9.9
1998-05-16,26.9,26.25,31.1,5.1
1998-05-17,28.6,25.5,31.7,17.0
1998-05-18,31.9,27.0,40.0,0.0
1998-05-19,34.0,26.6,40.4,0.0
1998-05-20,33.2,26.2,40.8,1.0
1998-05-21,32.7,27.85,41.2,0.0
1998-05-22,34.4,29.5,41.4,0.0
1998-05-23,33.4,29.7,39.6,0.0
1998-05-24,34.3,29.7,42.7,0.0
1998-05-25,33.9,30.2,41.6,0.0
1998-05-26,34.4,30.0,43.5,0.0
1998-05-27,36.6,30.9,43.6,0.0
1998-05-28,36.6,30.7,43.900000000000006,0.0
1998-05-29,35.6,30.5,44.2,0.0
1998-05-30,33.7,30.3,43.3,0.0
1998-05-31,33.6,30.1,43.0,0.0
1998-06-01,33.0,29.9,40.4,0.0
1998-06-02,33.8,29.766666666666666,41.6,0.0
1998-06-03,33.7,29.63333333333333,42.3,0.0
1998-06-04,34.9,29.5,41.9,0.0
1998-06-05,33.5,29.2,41.5,0.0
1998-06-06,32.6,28.9,39.8,0.0
1998-06-07,32.7,28.599999999999994,40.8,0.0
1998-06-08,33.1,28.3,41.7,0.0
1998-06-09,32.2,28.0,41.7,0.0
1998-06-10,32.8,27.7,38.4,0.0
1998-06-11,33.2,27.0,39.5,2.55
1998-06-12,32.9,26.3,38.6,5.1
1998-06-13,31.5,25.0,36.7,0.0
1998-06-14,29.6,23.7,34.2,7.9
1998-06-15,31.1,27.5,38.0,0.0
1998-06-16,31.2,27.0,38.6,0.0
1998-06-17,31.7,26.5,38.5,1.0
1998-06-18,31.5,26.0,37.8,2.0
1998-06-19,31.7,27.15,36.0,0.0
1998-06-20,32.7,28.3,36.8,0.0
1998-06-21,32.6,27.75,40.3,0.0
1998-06-22,32.9,27.2,39.2,0.0
1998-06-23,32.3,27.45,37.1,0.0
1998-06-24,32.7,27.7,37.9,0.0
1998-06-25,32.4,27.9,38.5,0.0
1998-06-26,33.5,28.1,40.2,0.0
1998-06-27,32.8,28.3,39.3,0.0
1998-06-28,34.3,28.5,38.6,3.0
1998-06-29,32.6,27.666666666666664,38.2,0.0
1998-06-30,29.9,26.83333333333333,34.2,0.8
1998-07-01,29.2,26.0,35.400000000000006,2.0
1998-07-02,31.1,26.6,36.6,0.0
1998-07-03,31.2,27.2,37.1,0.0
1998-07-04,32.4,27.8,38.5,0.0
1998-07-05,32.4,26.4,39.3,23.5
1998-07-06,28.8,25.0,33.9,47.0
1998-07-07,31.8,27.3,37.0,4.1
1998-07-08,32.3,26.53333333333333,36.8,0.0
1998-07-09,29.6,25.766666666666666,36.0,0.0
1998-07-10,30.1,25.0,37.15,0.0
1998-07-11,30.3,27.4,38.3,0.0
1998-07-12,31.5,27.075,37.3,0.0
1998-07-13,30.7,26.75,36.3,0.0
1998-07-14,29.7,26.425000000000004,35.9,0.0
1998-07-15,31.1,26.1,38.1,0.0
1998-07-16,30.9,27.4,36.8,0.0
1998-07-17,31.9,27.8,37.7,0.0
1998-07-18,30.0,27.1,35.6,0.0
